ServiceNo,Operator,Direction,StopSequence,BusStopCode,Distance,WD_FirstBus,WD_LastBus,SAT_FirstBus,SAT_LastBus,SUN_FirstBus,SUN_LastBus,RoadName,Description,Latitude,Longitude
72,SBST,1,11,66471,3.8,0542,2343,0556,2343,0611,2343,Ang Mo Kio Ave 5,Bef Yio Chu Kang Rd,1.37895833299995,103.8743605559661
72,SBST,1,12,64119,4.3,0543,2344,0557,2344,0612,2344,Yio Chu Kang Rd,Blk 953,1.37679164872283,103.87713655364794
72,SBST,1,13,64491,4.7,0544,2345,0558,2345,0613,2345,Hougang Ave 9,Hougang 1,1.37513027801163,103.87905166700338
72,SBST,1,14,64481,4.9,0545,2346,0559,2346,0614,2346,Hougang Ave 9,Bet Blks 930/931,1.37514474329335,103.8807864140804
72,SBST,1,15,64471,5.2,0546,2347,0600,2347,0615,2347,Hougang Ave 9,Blk 917,1.37454805598778,103.8839677779891
72,SBST,1,16,64419,5.6,0548,2349,0602,2349,0617,2349,Hougang Ave 4,Blk 681,1.37339164793235,103.88521854859373
72,SBST,1,17,64331,6.0,0550,2351,0604,2351,0619,2351,Hougang Ave 4,Blk 508,1.37143555507852,103.88805955105327
72,SBST,1,18,64521,6.3,0551,2352,0605,2352,0620,2352,Hougang Ave 4,Blk 834,1.36983992146019,103.88956725593734
72,SBST,1,19,64559,6.5,0552,2353,0606,2353,0621,2353,Hougang Ctrl,Blk 830A,1.37060388901687,103.8908113889665
72,SBST,1,20,64549,6.7,0553,2354,0550,2354,0550,2354,Hougang Ctrl,Opp Hougang Ctrl Int,1.37139998302648,103.8917097297832
72,SBST,1,21,64019,7.3,0555,2356,0552,2356,0552,2356,Upp S'goon Rd,Blk 302,1.368308353364,103.89393838248247
72,SBST,1,22,63069,7.6,0556,2357,0553,2357,0553,2357,Upp S'goon Rd,Blk 25,1.36637999879956,103.89194715850095
72,SBST,1,23,63249,8.0,0558,2359,0555,2359,0555,2359,Hougang Ave 3,Blk 1,1.36395805601148,103.89261277802149
72,SBST,1,24,64201,8.4,0559,2400,0556,2400,0556,2400,Tampines Rd,Aft Hougang Ave 3,1.36172833297814,103.89420777799334
72,SBST,1,25,64211,8.7,0600,0001,0557,0001,0557,0001,Tampines Rd,Aft Hougang Ave 7,1.36219637653141,103.89765089844938
72,SBST,1,26,64221,9.2,0601,0002,0558,0002,0558,0002,Tampines Rd,Opp Defu Ave 2,1.36263972024077,103.90086280526522
72,SBST,1,27,64131,9.5,0602,0002,0559,0002,0559,0002,Tampines Rd,Bef KPE,1.3630249842487,103.9035055135566
72,SBST,1,28,64141,10.1,0604,0003,0601,0003,0601,0003,Tampines Rd,Aft Jln Telawi,1.36467309909964,103.90820496724626
72,SBST,1,29,64151,10.5,0606,0004,0602,0004,0602,0004,Tampines Rd,Aft Greenwich Dr,1.36812309444086,103.90984810962767
72,SBST,1,30,64161,11.0,0607,0005,0604,0005,0604,0005,Tampines Rd,Schenker,1.37190805558492,103.91142888889904
72,SBST,1,31,64171,11.3,0607,0005,0604,0005,0604,0005,Tampines Rd,Aft Buangkok East Dr,1.37400500001195,103.91234999996988
72,SBST,1,32,64181,11.6,0608,0006,0605,0006,0605,0006,Tampines Rd,Bef TPE,1.37652001172486,103.913361893323
72,SBST,1,33,64191,12.1,0609,0007,0606,0007,0606,0007,Tampines Rd,Aft TPE,1.37946639129442,103.91593239926291
72,SBST,1,34,73021,12.4,0609,0007,0606,0007,0606,0007,Tampines Rd,LP 223R12,1.37990824811851,103.91860651287472
72,SBST,1,35,73031,12.8,0610,0008,0607,0008,0607,0008,Tampines Rd,Aft Tampines Ind Dr,1.37606329708152,103.920020388391
72,SBST,1,36,74011,13.1,0611,0009,0608,0009,0608,0009,Tampines Rd,Aft Tampines Ind Ave 5,1.37329165833159,103.92045032835672
72,SBST,1,37,74021,13.5,0612,0009,0609,0009,0609,0009,Tampines Rd,Bef Tampines Ind Ave 4,1.37042803443167,103.92278161130189
72,SBST,1,38,74031,14.0,0613,0011,0610,0011,0610,0011,Tampines Rd,Aft Jln Sam Kong Si,1.36753470077913,103.92648611289408
72,SBST,1,39,74041,14.4,0614,0011,0611,0011,0611,0011,Tampines Link,Opp Golden Pagoda Tp,1.36850444400102,103.92978611099927
72,SBST,1,40,75319,14.7,0615,0012,0612,0012,0612,0012,Tampines Ave 10,Opp Tampines Dormitory,1.367593,103.931091
72,SBST,1,41,75299,15.2,0616,0014,0614,0014,0613,0014,Tampines Ave 10,Bef Tampines Ave 9,1.36239101738996,103.93106617032824
72,SBST,1,42,75289,15.6,0617,0015,0614,0015,0614,0015,Tampines Ave 9,Opp Blks 741/742,1.36045667202312,103.93331674675824
72,SBST,1,43,75279,15.9,0618,0016,0615,0016,0615,0016,Tampines Ave 9,Opp Blk 721,1.3604749400553,103.93620400344062
72,SBST,1,44,75269,16.3,0619,0017,0616,0017,0616,0017,Tampines Ave 6,Opp Blks 710/713,1.35917286418935,103.93814214622792
72,SBST,1,45,75121,16.7,0621,0019,0618,0019,0618,0019,Tampines Ave 5,Opp Darul Ghufran Mque,1.35593392058986,103.93903255460285
72,SBST,1,46,75009,17.4,0626,0024,0623,0024,0623,0024,Tampines Ctrl 1,Tampines Int,1.35407552367477,103.94339098473914
72,SBST,2,1,75009,0.0,0515,2345,0515,2345,0545,2345,Tampines Ctrl 1,Tampines Int,1.35407552367477,103.94339098473914
72,SBST,2,2,75129,0.8,0519,2349,0519,2349,0549,2349,Tampines Ave 5,Darul Ghufran Mque,1.35563642049496,103.9393652171196
72,SBST,2,3,75261,1.1,0521,2350,0521,2350,0551,2350,Tampines Ave 6,Bet Blks 710/713,1.35801998380195,103.93796778680796
72,SBST,2,4,75271,1.6,0524,2353,0524,2353,0554,2353,Tampines Ave 9,Blk 721,1.36024833439953,103.93601495043112
72,SBST,2,5,75281,1.9,0525,2354,0525,2354,0555,2354,Tampines Ave 9,Blk 742A,1.36022789260467,103.93363809095122
72,SBST,2,6,75291,2.4,0526,2355,0526,2355,0556,2355,Tampines Ave 10,Aft Tampines Ave 9,1.36149182194897,103.93076720725304
72,SBST,2,7,75311,3.0,0527,2357,0527,2357,0557,2357,Tampines Ave 10,Tampines Dormitory,1.367478,103.930734
72,SBST,2,8,74049,3.2,0528,2358,0528,2358,0558,2358,Tampines Link,Golden Pagoda Tp,1.36851139242556,103.93012376046164
72,SBST,2,9,74039,3.7,0529,2359,0529,2359,0559,2359,Tampines Rd,Bef Jln Sam Kong Si,1.36735308717402,103.92618181390851
72,SBST,2,10,74029,4.2,0530,2400,0530,2400,0600,2400,Tampines Rd,Aft Tampines Ind Ave 4,1.3700705233294,103.92288994719686
72,SBST,2,11,74019,4.7,0530,2400,0530,2400,0600,2400,Tampines Rd,Bef Tampines Ind Ave 5,1.37358500000858,103.92015138898552
72,SBST,2,12,73039,4.9,0531,0001,0531,0001,0601,0001,Tampines Rd,Bef Tampines Ind Dr,1.37605781654383,103.919840609252
72,SBST,2,13,73029,5.3,0531,0001,0531,0001,0601,0001,Tampines Rd,Opp LP 223R10,1.37988665914102,103.91817387962284
72,SBST,2,14,64199,5.6,0532,0002,0532,0002,0602,0002,Tampines Rd,Bef TPE,1.37918375863113,103.91568109069192
72,SBST,2,15,64189,5.9,0532,0002,0532,0002,0602,0002,Tampines Rd,Aft Old Tampines Rd,1.37693109577247,103.91392221641736
72,SBST,2,16,64179,6.2,0533,0003,0533,0003,0603,0003,Tampines Rd,Bef Buangkok East Dr,1.37420776153231,103.91287632675
72,SBST,2,17,64169,6.5,0533,0003,0533,0003,0603,0003,Tampines Rd,Opp Schenker,1.37131499866835,103.91146527121292
72,SBST,2,18,64159,6.9,0534,0004,0534,0004,0604,0004,Tampines Rd,Bef Greenwich Dr,1.36751138265993,103.9099923734176
72,SBST,2,19,64149,7.2,0535,0005,0535,0005,0605,0005,Tampines Rd,LP 137,1.36508805596971,103.90890305599302
72,SBST,2,20,64139,7.5,0536,0006,0536,0006,0606,0006,Tampines Rd,Bef KPE,1.363239,103.906656
72,SBST,2,21,64229,8.0,0537,0007,0537,0007,0607,0007,Tampines Rd,Bef Defu Ave 2,1.36242315234874,103.90226237890847
72,SBST,2,22,64219,8.4,0538,0008,0538,0008,0608,0008,Tampines Rd,Aft Defu Ave 2,1.36194642289744,103.8983671978148
72,SBST,2,23,64209,8.8,0540,0010,0540,0010,0610,0010,Tampines Rd,Aft Defu Ave 1,1.36146974234447,103.89452504836862
72,SBST,2,24,63241,9.3,0541,0011,0541,0011,0611,0011,Hougang Ave 3,Blk 21,1.36409785233957,103.89213557756084
72,SBST,2,25,63061,9.6,0542,0012,0542,0012,0612,0012,Upp S'goon Rd,Opp Blk 25,1.36623834226067,103.89129134480063
72,SBST,2,26,64011,9.8,0543,0013,0543,0013,0613,0013,Upp S'goon Rd,Naung Residence,1.36756333302324,103.8927594439902
72,SBST,2,27,64541,10.4,0545,0016,0545,0016,0615,0016,Hougang Ctrl,Hougang Ctrl Int,1.37122666703205,103.89261000001046
72,SBST,2,28,64551,10.7,0547,0017,0547,0017,0617,0017,Hougang Ctrl,Blk 836,1.36988818748014,103.89033436772392
72,SBST,2,29,64529,10.9,0547,0018,0547,0018,0617,0018,Hougang Ave 4,Hougang Polyclinic,1.3699286957754,103.88933520735068
72,SBST,2,30,64339,11.2,0549,0019,0549,0019,0619,0019,Hougang Ave 4,Blk 602,1.37136834322266,103.88702988625133
72,SBST,2,31,64411,11.5,0551,0021,0551,0021,0621,0021,Hougang Ave 4,Blk 670,1.37353273194871,103.88503406200056
72,SBST,2,32,64479,11.8,0553,0022,0553,0022,0623,0022,Hougang Ave 9,Blk 665,1.374401340713,103.88353995121632
72,SBST,2,33,64489,12.1,0554,0024,0554,0024,0624,0024,Hougang Ave 9,Blk 946A,1.37488764981722,103.88067688397112
72,SBST,2,34,64499,12.4,0556,0025,0556,0025,0626,0025,Hougang Ave 9,Regentville,1.3748828566071,103.87828864496952
72,SBST,2,35,64111,12.6,0557,0026,0557,0026,0627,0026,Yio Chu Kang Rd,Opp Blk 953,1.37594188334629,103.87684285462154
72,SBST,2,36,66479,13.2,0558,0027,0558,0027,0628,0027,Ang Mo Kio Ave 5,Aft Yio Chu Kang Rd,1.37863834733323,103.87430288480031
72,SBST,2,37,66459,13.6,0559,0028,0559,0028,0629,0028,Ang Mo Kio Ave 5,Aft Seagate,1.37848946701219,103.87075091953804
72,SBST,2,38,54659,14.0,0600,0029,0600,0029,0630,0029,Ang Mo Kio Ave 5,Techplace 2,1.37834008020794,103.86686274044776
72,SBST,2,39,54509,14.5,0601,0030,0601,0030,0631,0030,Ang Mo Kio Ave 5,Aft Blk 5000,1.37758835823729,103.86257049780347
72,SBST,2,40,54499,14.7,0602,0031,0602,0031,0632,0031,Ang Mo Kio Ave 5,Bef CTE,1.37700806651463,103.86055355422364
72,SBST,2,41,54489,15.3,0603,0032,0603,0032,0633,0032,Ang Mo Kio Ave 5,Opp Ite Coll Ctrl,1.37566138900563,103.855796667004
72,SBST,2,42,54479,15.6,0604,0033,0604,0033,0634,0033,Ang Mo Kio Ave 5,Blk 538,1.37579335077466,103.853200441537
72,SBST,2,43,54359,15.9,0606,0035,0606,0035,0636,0035,Ang Mo Kio Ave 5,Blk 502,1.37615334768079,103.8499921086812
72,SBST,2,44,55321,16.3,0608,0036,0608,0036,0638,0036,Ang Mo Kio Ave 8,Opp Nanyang Poly,1.37836333298131,103.84722527801875
72,SBST,2,45,55509,16.7,0610,0038,0610,0038,0640,0038,Ang Mo Kio Ave 8,Yio Chu Kang Int,1.38113241525166,103.8455558816965
72A,SBST,1,1,55509,0.0,0612,1010,-,-,-,-,Ang Mo Kio Ave 8,Yio Chu Kang Int,1.38113241525166,103.8455558816965
72A,SBST,1,2,55329,0.6,0615,1013,-,-,-,-,Ang Mo Kio Ave 8,Nanyang Poly,1.37901970079676,103.84722527828754
72A,SBST,1,3,54351,1.1,0617,1016,-,-,-,-,Ang Mo Kio Ave 5,Nanyang Poly,1.37647777885877,103.85003474200924
72A,SBST,1,4,54471,1.5,0619,1018,-,-,-,-,Ang Mo Kio Ave 5,Opp Blk 538,1.37613470846106,103.853296559924
72A,SBST,1,5,54481,1.8,0620,1019,-,-,-,-,Ang Mo Kio Ave 5,Ite Coll Ctrl,1.37599497932237,103.855765341723
72A,SBST,1,6,54491,2.3,0622,1021,-,-,-,-,Ang Mo Kio Ave 5,Aft CTE,1.37717165299187,103.86010323265268
72A,SBST,1,7,54501,2.5,0622,1021,-,-,-,-,Ang Mo Kio Ave 5,Opp AMK Ind Pk 2,1.37787138898682,103.8626630559814
72A,SBST,1,8,54651,2.9,0623,1022,-,-,-,-,Ang Mo Kio Ave 5,Opp Techplace 2,1.37854275740549,103.86551861831312
72A,SBST,1,9,66451,3.2,0624,1023,-,-,-,-,Ang Mo Kio Ave 5,Aft AMK Ind Pk 2,1.37872496881803,103.86854361874474
72A,SBST,1,10,66461,3.5,0625,1024,-,-,-,-,Ang Mo Kio Ave 5,Bef Seagate,1.37889000002038,103.87128027800178
72A,SBST,1,11,66471,3.8,0626,1025,-,-,-,-,Ang Mo Kio Ave 5,Bef Yio Chu Kang Rd,1.37895833299995,103.8743605559661
72A,SBST,1,12,64119,4.3,0628,1027,-,-,-,-,Yio Chu Kang Rd,Blk 953,1.37679164872283,103.87713655364794
72A,SBST,1,13,64491,4.7,0629,1028,-,-,-,-,Hougang Ave 9,Hougang 1,1.37513027801163,103.87905166700338
72A,SBST,1,14,64481,4.9,0630,1029,-,-,-,-,Hougang Ave 9,Bet Blks 930/931,1.37514474329335,103.8807864140804
72A,SBST,1,15,64471,5.2,0632,1030,-,-,-,-,Hougang Ave 9,Blk 917,1.37454805598778,103.8839677779891
72A,SBST,1,16,64419,5.6,0633,1032,-,-,-,-,Hougang Ave 4,Blk 681,1.37339164793235,103.88521854859373
72A,SBST,1,17,64331,6.0,0636,1034,-,-,-,-,Hougang Ave 4,Blk 508,1.37143555507852,103.88805955105327
72A,SBST,1,18,64521,6.3,0637,1035,-,-,-,-,Hougang Ave 4,Blk 834,1.36983992146019,103.88956725593734
72A,SBST,1,19,64559,6.5,0638,1036,-,-,-,-,Hougang Ctrl,Blk 830A,1.37060388901687,103.8908113889665
72A,SBST,1,20,64549,6.7,0639,1037,-,-,-,-,Hougang Ctrl,Opp Hougang Ctrl Int,1.37139998302648,103.8917097297832
72B,SBST,1,1,55509,0.0,0658,1015,-,-,-,-,Ang Mo Kio Ave 8,Yio Chu Kang Int,1.38113241525166,103.8455558816965
72B,SBST,1,2,55329,0.6,0702,1019,-,-,-,-,Ang Mo Kio Ave 8,Nanyang Poly,1.37901970079676,103.84722527828754
72B,SBST,1,3,54351,1.1,0706,1021,-,-,-,-,Ang Mo Kio Ave 5,Nanyang Poly,1.37647777885877,103.85003474200924
72B,SBST,1,4,54471,1.5,0708,1023,-,-,-,-,Ang Mo Kio Ave 5,Opp Blk 538,1.37613470846106,103.853296559924
72B,SBST,1,5,54481,1.8,0710,1025,-,-,-,-,Ang Mo Kio Ave 5,Ite Coll Ctrl,1.37599497932237,103.855765341723
73,SBST,1,1,54009,0.0,0530,2325,0530,2320,0530,2320,Ang Mo Kio Ave 8,Ang Mo Kio Int,1.36968769913339,103.84856716193268
73,SBST,1,2,54261,0.4,0532,2347,0532,2347,0532,2347,Ang Mo Kio Ave 3,Aft Ang Mo Kio Stn Exit A,1.36946941916508,103.85075454495572
73,SBST,1,3,54271,0.7,0534,2349,0533,2348,0533,2349,Ang Mo Kio Ave 3,Blk 586,1.36996326781056,103.85356664655984
73,SBST,1,4,54281,1.0,0535,2351,0534,2350,0535,2350,Ang Mo Kio Ave 3,Blk 570,1.3694902568174,103.85601277845504
73,SBST,1,5,54291,1.3,0537,2353,0536,2352,0537,2352,Ang Mo Kio Ave 3,Blk 564,1.36918861426324,103.85886147831552
73,SBST,1,6,54301,1.8,0540,2355,0538,2354,0539,2355,Ang Mo Kio Ave 3,Blk 5022,1.37019500530585,103.86284675062744
73,SBST,1,7,66341,2.1,0541,2356,0539,2355,0540,2355,Ang Mo Kio Ave 3,Daikin S'pore,1.37114196132937,103.8652534148556
73,SBST,1,8,66331,2.7,0543,2358,0541,2357,0542,2357,Ang Mo Kio Ave 3,Blk 554,1.37173176460482,103.8701543470715
73,SBST,1,9,66421,3.3,0544,2359,0542,2358,0543,2358,S'goon Nth Ave 4,Blk 537,1.37365500000249,103.87340722201968
73,SBST,1,10,66431,3.7,0546,2400,0543,2359,0544,2400,S'goon Nth Ave 4,Opp Blk 506A,1.37297644274866,103.87526422817184
73,SBST,1,11,64109,4.4,0548,0002,0545,0001,0546,0002,Yio Chu Kang Rd,Gracehaven S Army,1.37202330151763,103.87690900449827
73,SBST,1,12,63219,4.8,0549,0003,0546,0002,0547,0003,Yio Chu Kang Rd,Bef Yio Chu Kang Chapel,1.36856637012739,103.8762710483349
73,SBST,1,13,63209,5.1,0550,0004,0547,0003,0548,0004,Yio Chu Kang Rd,Toho Green,1.36605804817414,103.8752212278542
73,SBST,1,14,66149,5.7,0552,0006,0549,0005,0549,0006,S'goon Gdn Way,Aft Yio Chu Kang Rd,1.36291833299844,103.87236222198604
73,SBST,1,15,66139,6.0,0553,0007,0550,0006,0550,0007,S'goon Gdn Way,Opp Trinity Meth Ch,1.36357778856307,103.86929111065648
73,SBST,1,16,66271,6.5,0554,0008,0551,0007,0551,0008,S'goon Gdn Way,Serangoon Gdn Circus,1.36398333300081,103.86578916701892
73,SBST,1,17,66129,7.0,0556,0009,0552,0008,0552,0009,Lor Chuan,Aft Chuan Gdn,1.361491111,103.8680175
73,SBST,1,18,66119,7.5,0557,0010,0553,0010,0554,0011,Lor Chuan,Summer Pl,1.35683000003038,103.86812666696964
73,SBST,1,19,66039,7.8,0558,0011,0554,0011,0555,0012,Lor Chuan,Blk 307,1.35475138514216,103.86668854745253
73,SBST,1,20,66029,8.6,0601,0013,0556,0013,0557,0014,Lor Chuan,St. Gabriel's Pr Sch,1.35017159420349,103.8614352513464
73,SBST,1,21,66019,9.1,0602,0014,0557,0015,0558,0015,Lor Chuan,Bef Braddell Rd,1.34602837489201,103.86040421534554
73,SBST,1,22,52069,9.6,0604,0015,0558,0016,0559,0016,Braddell Rd,Comfortdelgro Corp Ltd,1.34314389988912,103.85856611406128
73,SBST,1,23,52059,9.9,0605,0016,0559,0017,0600,0017,Braddell Rd,Blk 219,1.34309745890513,103.85622585798508
73,SBST,1,24,52361,10.5,0607,0017,0601,0019,0602,0019,Lor 6 Toa Payoh,Blk 1,1.33974408909931,103.8529812160764
73,SBST,1,25,52279,11.1,0609,0019,0603,0021,0603,0020,Lor 4 Toa Payoh,Blk 56,1.33702420555118,103.84992957112875
73,SBST,1,26,52259,11.6,0611,0020,0605,0023,0605,0022,Lor 4 Toa Payoh,Opp Chung Hwa Free Clinic,1.33278746546959,103.85165691373103
73,SBST,1,27,52501,12.0,0612,0021,0606,0024,0606,0023,Lor 6 Toa Payoh,Toa Payoh Swim Cplx,1.33090220918791,103.85011762889827
73,SBST,1,28,52009,12.4,0545,0022,0545,0025,0600,0024,Lor 6 Toa Payoh,Toa Payoh Int,1.33202083385749,103.84692763524868
73,SBST,1,29,52509,12.9,0547,0002,0547,0002,0602,0002,Lor 6 Toa Payoh,Opp Toa Payoh Swim Cplx,1.33115712303762,103.85017633434693
73,SBST,1,30,52251,13.2,0549,0003,0548,0003,0603,0003,Lor 4 Toa Payoh,Chung Hwa Free Clinic,1.3329698063249,103.8514208793844
73,SBST,1,31,52271,13.7,0551,0004,0550,0004,0605,0004,Lor 4 Toa Payoh,Jackson Sq,1.33683113907107,103.84974718092391
73,SBST,1,32,52369,14.3,0554,0006,0553,0006,0607,0006,Lor 6 Toa Payoh,Blk 237,1.34001833298065,103.85273333299853
73,SBST,1,33,52051,15.1,0555,0009,0554,0009,0610,0009,Braddell Rd,BLK 147,1.34338820709349,103.85469257245784
73,SBST,1,34,52061,15.6,0556,0010,0555,0010,0611,0010,Braddell Rd,BCA Academy,1.34352174018964,103.85873879159364
73,SBST,1,35,66011,16.2,0558,0011,0557,0011,0613,0011,Lor Chuan,Aft Braddell Rd,1.34716997902419,103.8599767808637
73,SBST,1,36,66021,16.7,0559,0012,0558,0012,0614,0012,Lor Chuan,New Tech Pk,1.35096671417894,103.86182938341672
73,SBST,1,37,66031,17.3,0601,0014,0559,0014,0615,0014,Lor Chuan,Cardiff Residence,1.35465640659199,103.86572364607076
73,SBST,1,38,66111,17.8,0603,0015,0601,0015,0617,0015,Lor Chuan,Opp Grace Wk,1.35848277799301,103.86823666699912
73,SBST,1,39,66121,18.2,0604,0016,0602,0016,0618,0016,Lor Chuan,Chuan Terr,1.36239972197855,103.8677600000224
73,SBST,1,40,66271,18.6,0603,0017,0602,0017,0619,0017,S'goon Gdn Way,Serangoon Gdn Circus,1.36398333300081,103.86578916701892
73,SBST,1,41,66131,19.1,0605,0019,0604,0019,0621,0019,S'goon Gdn Way,Aft Trinity Meth Ch,1.36346698150382,103.87019205208468
73,SBST,1,42,66141,19.3,0606,0019,0604,0020,0621,0019,S'goon Gdn Way,Bef Yio Chu Kang Rd,1.36311828855893,103.87239656838273
73,SBST,1,43,63191,19.6,0607,0020,0605,0021,0622,0020,Yio Chu Kang Rd,Aft Serangoon Nth Ave 1,1.36426277802723,103.87403972199432
73,SBST,1,44,63201,19.8,0608,0021,0606,0022,0623,0021,Yio Chu Kang Rd,Blk 133,1.36617789459924,103.87492029493984
73,SBST,1,45,63211,20.1,0609,0022,0607,0023,0624,0022,Yio Chu Kang Rd,Blk 138,1.36814638231195,103.87573084011618
73,SBST,1,46,64101,20.6,0611,0023,0608,0024,0625,0023,Yio Chu Kang Rd,Opp Gracehaven S Army,1.37212119701131,103.87653938842564
73,SBST,1,47,66439,21.2,0515,0025,0555,0026,0627,0025,S'goon Nth Ave 4,Blk 504A CP,1.37393762072692,103.8755129419784
73,SBST,1,48,66429,21.8,0518,0027,0557,0028,0629,0027,S'goon Nth Ave 4,Blk 530,1.37352182697727,103.87243744452265
73,SBST,1,49,66339,22.2,0519,0028,0559,0029,0631,0028,Ang Mo Kio Ave 3,Blk 101,1.37125183222903,103.8705580506852
73,SBST,1,50,66349,22.8,0521,0030,0559,0031,0633,0030,Ang Mo Kio Ave 3,Opp Daikin S'pore,1.37082760014108,103.86541771672718
73,SBST,1,51,54309,23.1,0523,0031,0601,0033,0635,0031,Ang Mo Kio Ave 3,Opp Blk 5022,1.36988835306854,103.86306604022435
73,SBST,1,52,54299,23.7,0526,0034,0604,0036,0638,0034,Ang Mo Kio Ave 3,Opp Blk 565,1.36890152697813,103.8583265688086
73,SBST,1,53,54289,24.0,0528,0035,0605,0037,0639,0035,Ang Mo Kio Ave 3,Blk 452,1.369199,103.855901
73,SBST,1,54,54279,24.3,0530,0036,0606,0038,0640,0037,Ang Mo Kio Ave 3,Blk 427,1.36968919033429,103.85404760550172
73,SBST,1,55,54269,24.6,0532,0038,0608,0040,0642,0038,Ang Mo Kio Ave 3,Opp Ang Mo Kio Stn,1.36921006543476,103.85111893571649
73,SBST,1,56,54009,24.9,0532,0039,0610,0042,0644,0040,Ang Mo Kio Ave 8,Ang Mo Kio Int,1.36968769913339,103.84856716193268
73T,SBST,1,1,54009,0.0,2335,2345,2332,2345,2332,2345,Ang Mo Kio Ave 8,Ang Mo Kio Int,1.36968769913339,103.84856716193268
73T,SBST,1,2,54261,0.4,2337,2347,2334,2347,2334,2347,Ang Mo Kio Ave 3,Aft Ang Mo Kio Stn Exit A,1.36946941916508,103.85075454495572
73T,SBST,1,3,54271,0.7,2338,2348,2335,2348,2335,2348,Ang Mo Kio Ave 3,Blk 586,1.36996326781056,103.85356664655984
73T,SBST,1,4,54281,1.0,2339,2349,2336,2349,2336,2349,Ang Mo Kio Ave 3,Blk 570,1.3694902568174,103.85601277845504
73T,SBST,1,5,54291,1.3,2340,2351,2337,2351,2337,2351,Ang Mo Kio Ave 3,Blk 564,1.36918861426324,103.85886147831552
73T,SBST,1,6,54301,1.8,2342,2352,2339,2352,2339,2352,Ang Mo Kio Ave 3,Blk 5022,1.37019500530585,103.86284675062744
73T,SBST,1,7,66341,2.1,2343,2354,2340,2354,2340,2354,Ang Mo Kio Ave 3,Daikin S'pore,1.37114196132937,103.8652534148556
73T,SBST,1,8,66331,2.7,2345,2356,2342,2356,2342,2356,Ang Mo Kio Ave 3,Blk 554,1.37173176460482,103.8701543470715
73T,SBST,1,9,66421,3.3,2347,2358,2344,2358,2344,2358,S'goon Nth Ave 4,Blk 537,1.37365500000249,103.87340722201968
73T,SBST,1,10,66431,3.7,2348,2359,2345,2359,2345,2359,S'goon Nth Ave 4,Opp Blk 506A,1.37297644274866,103.87526422817184
73T,SBST,1,11,64109,4.4,2351,0001,2348,0001,2347,0001,Yio Chu Kang Rd,Gracehaven S Army,1.37202330151763,103.87690900449827
73T,SBST,1,12,63219,4.8,2352,0002,2349,0002,2348,0002,Yio Chu Kang Rd,Bef Yio Chu Kang Chapel,1.36856637012739,103.8762710483349
73T,SBST,1,13,63209,5.1,2353,0003,2350,0003,2349,0003,Yio Chu Kang Rd,Toho Green,1.36605804817414,103.8752212278542
73T,SBST,1,14,66149,5.7,2355,0005,2352,0005,2351,0005,S'goon Gdn Way,Aft Yio Chu Kang Rd,1.36291833299844,103.87236222198604
73T,SBST,1,15,66139,6.0,2356,0006,2353,0006,2352,0006,S'goon Gdn Way,Opp Trinity Meth Ch,1.36357778856307,103.86929111065648
73T,SBST,1,16,66271,6.5,2358,0007,2355,0007,2353,0007,S'goon Gdn Way,Serangoon Gdn Circus,1.36398333300081,103.86578916701892
73T,SBST,1,17,66129,7.0,2400,0009,2357,0009,2355,0009,Lor Chuan,Aft Chuan Gdn,1.361491111,103.8680175
73T,SBST,1,18,66119,7.5,0001,0010,2358,0010,2356,0010,Lor Chuan,Summer Pl,1.35683000003038,103.86812666696964
73T,SBST,1,19,66039,7.8,0002,0011,2359,0011,2357,0011,Lor Chuan,Blk 307,1.35475138514216,103.86668854745253
73T,SBST,1,20,66029,8.6,0004,0013,0001,0013,2359,0013,Lor Chuan,St. Gabriel's Pr Sch,1.35017159420349,103.8614352513464
73T,SBST,1,21,66019,9.1,0005,0014,0002,0014,2400,0014,Lor Chuan,Bef Braddell Rd,1.34602837489201,103.86040421534554
73T,SBST,1,22,52069,9.6,0006,0015,0003,0015,0001,0015,Braddell Rd,Comfortdelgro Corp Ltd,1.34314389988912,103.85856611406128
73T,SBST,1,23,52059,9.8,0007,0016,0004,0016,0002,0016,Braddell Rd,Blk 219,1.34309745890513,103.85622585798508
73T,SBST,1,24,52361,10.4,0009,0018,0006,0017,0004,0018,Lor 6 Toa Payoh,Blk 1,1.33974408909931,103.8529812160764
73T,SBST,1,25,52279,11.0,0010,0019,0007,0019,0005,0019,Lor 4 Toa Payoh,Blk 56,1.33702420555118,103.84992957112875
73T,SBST,1,26,52259,11.5,0012,0021,0009,0020,0007,0021,Lor 4 Toa Payoh,Opp Chung Hwa Free Clinic,1.33278746546959,103.85165691373103
73T,SBST,1,27,52501,11.9,0013,0022,0010,0021,0008,0022,Lor 6 Toa Payoh,Toa Payoh Swim Cplx,1.33090220918791,103.85011762889827
73T,SBST,1,28,52009,12.3,0014,0023,0011,0022,0009,0023,Lor 6 Toa Payoh,Toa Payoh Int,1.33202083385749,103.84692763524868
74,SBST,1,1,64009,0.0,0530,2330,0530,2330,0530,2330,Hougang Ctrl,Hougang Ctrl Int,1.37060695394614,103.89266808874676
74,SBST,1,2,64041,0.7,0533,2334,0532,2334,0533,2333,Upp S'goon Rd,The Midtown,1.37016500002901,103.89535999996713
