address,latitude,longitude,postal_code,building,road_name
271 BISHAN ST 24,1.35661575812609,103.842317636339,570271,NIL,BISHAN STREET 24
281 BT BATOK EAST AVE 3,1.34749920722746,103.757617372041,650281,GOMBAK PLACE,BUKIT BATOK EAST AVENUE 3
42 KIM CHENG ST,1.28443456965915,103.831598973038,161042,NIL,KIM CHENG STREET
453 FAJAR RD,1.38541423920397,103.771680832909,670453,NIL,FAJAR ROAD
289 CHOA CHU KANG AVE 3,1.37932566987434,103.740718372569,680289,ANANIAS CENTRE CHOA CHU KANG,CHOA CHU KANG AVENUE 3
290 CHOA CHU KANG AVE 3,1.37885430144501,103.740416962384,680290,NIL,CHOA CHU KANG AVENUE 3
291 CHOA CHU KANG AVE 3,1.378703619825,103.739795696799,680291,NIL,CHOA CHU KANG AVENUE 3
402 CHOA CHU KANG AVE 3,1.37920252711367,103.739438134005,680402,NIL,CHOA CHU KANG AVENUE 3
407 CHOA CHU KANG AVE 3,1.38041759813853,103.740828418583,680407,NIL,CHOA CHU KANG AVENUE 3
408 CHOA CHU KANG AVE 3,1.37991383605328,103.740467037393,680408,NIL,CHOA CHU KANG AVENUE 3
422 CHOA CHU KANG AVE 4,1.38225681754484,103.740957419462,680422,NIL,CHOA CHU KANG AVENUE 4
440 CHOA CHU KANG AVE 4,1.38345332138043,103.739367787801,680440,NIL,CHOA CHU KANG AVENUE 4
550 HOUGANG ST 51,1.37816186090289,103.890689988712,530550,NIL,HOUGANG STREET 51
830 HOUGANG CTRL,1.3707495459136,103.890329112915,530830,NIL,HOUGANG CENTRAL
25 TEBAN GDNS RD,1.32307929386097,103.737791107104,600025,NIL,TEBAN GARDENS ROAD
215 PASIR RIS ST 21,1.36816269868754,103.961803251946,510215,NIL,PASIR RIS STREET 21
212 PASIR RIS ST 21,1.3677785523953,103.960765697169,510212,NIL,PASIR RIS STREET 21
131 PASIR RIS ST 11,1.36591990037955,103.956348545314,510131,NIL,PASIR RIS STREET 11
644 PASIR RIS DR 10,1.37804865266679,103.937574532149,510644,NIL,PASIR RIS DRIVE 10
779 PASIR RIS ST 71,1.37395444804941,103.938066568404,510779,NIL,PASIR RIS STREET 71
53 STIRLING RD,1.29664619926238,103.803619402049,141053,NIL,STIRLING ROAD
521 SERANGOON NTH AVE 4,1.37335579110496,103.873242699243,550521,NIL,SERANGOON NORTH AVENUE 4
529 SERANGOON NTH AVE 4,1.37280032208417,103.872107966128,550529,NIL,SERANGOON NORTH AVENUE 4
349 TAMPINES ST 33,1.35341689800131,103.963011755353,520349,NIL,TAMPINES STREET 33
472 TAMPINES ST 44,1.35987583112286,103.953459904777,520472,NIL,TAMPINES STREET 44
497F TAMPINES ST 45,1.35976324314565,103.959011125431,524497,NIL,TAMPINES STREET 45
497J TAMPINES ST 45,1.35926416653664,103.959503982842,527497,NIL,TAMPINES STREET 45
316 WOODLANDS ST 31,1.43150897103474,103.776361760175,730316,NIL,WOODLANDS STREET 31
418 WOODLANDS ST 41,1.42885742321272,103.774818014083,730418,NIL,WOODLANDS STREET 41
878 YISHUN ST 81,1.41405289107273,103.835887621905,760878,NIL,YISHUN STREET 81
633A YISHUN ST 61,1.41913054136774,103.839820299047,761633,NIL,YISHUN STREET 61
627 ANG MO KIO AVE 9,1.38183547752751,103.841369094655,560627,YIO CHU KANG HEIGHTS,ANG MO KIO AVENUE 9
616 ANG MO KIO AVE 4,1.37746746996281,103.838776659182,560616,NIL,ANG MO KIO AVENUE 4
270 BISHAN ST 24,1.35696105024892,103.842165426934,570270,NIL,BISHAN STREET 24
272 BISHAN ST 24,1.35629489446383,103.842822596127,570272,NIL,BISHAN STREET 24
240 BISHAN ST 22,1.36084443929401,103.845181154251,570240,NIL,BISHAN STREET 22
218 BISHAN ST 23,1.35686236850321,103.84972330006,570218,NIL,BISHAN STREET 23
402 BT BATOK WEST AVE 7,1.36470350565862,103.744246776207,650402,NIL,BUKIT BATOK WEST AVENUE 7
286 CHOA CHU KANG AVE 3,1.37961045064346,103.741530726305,680286,NIL,CHOA CHU KANG AVENUE 3
401 CHOA CHU KANG AVE 3,1.37969264223731,103.739760661718,680401,NIL,CHOA CHU KANG AVENUE 3
426 CHOA CHU KANG AVE 4,1.38053535977727,103.739234509084,680426,NIL,CHOA CHU KANG AVENUE 4
427 CHOA CHU KANG AVE 4,1.38088419447891,103.73976352832,680427,NIL,CHOA CHU KANG AVENUE 4
701 CHOA CHU KANG ST 53,1.39165394542409,103.746220667925,680701,NIL,CHOA CHU KANG STREET 53
563 HOUGANG ST 51,1.3799337881484,103.888654264387,530563,NIL,HOUGANG STREET 51
107 JURONG EAST ST 13,1.33775456847586,103.73809335212,600107,JURONG EAST VILLE,JURONG EAST STREET 13
223A JURONG EAST ST 21,1.3413721526482,103.736754200548,601223,NIL,JURONG EAST STREET 21
733 JURONG WEST ST 73,1.34536778100039,103.700027619601,640733,NIL,JURONG WEST STREET 73
182 PASIR RIS ST 11,1.36463198995611,103.961001795019,510182,NIL,PASIR RIS STREET 11
250 PASIR RIS ST 21,1.37023855243085,103.962894246393,510250,NIL,PASIR RIS STREET 21
474 TAMPINES ST 43,1.35987299160234,103.952787602577,520474,NIL,TAMPINES STREET 43
389 TAMPINES ST 32,1.35493422052374,103.957864253451,520389,NIL,TAMPINES STREET 32
351 TAMPINES ST 33,1.35295678900579,103.963067447216,520351,SAINT LUKE'S ELDERCARE CHANGKAT CENTRE,TAMPINES STREET 33
477 TAMPINES ST 43,1.36092155092893,103.952892124796,520477,NIL,TAMPINES STREET 43
481 TAMPINES ST 44,1.36162956418494,103.953251115722,520481,NIL,TAMPINES STREET 44
483 TAMPINES ST 43,1.36143340439515,103.952685912661,520483,NIL,TAMPINES STREET 43
314 TAMPINES ST 33,1.3522170260524,103.957126056792,520314,NIL,TAMPINES STREET 33
324 WOODLANDS ST 32,1.43123848904483,103.779712471656,730324,NIL,WOODLANDS STREET 32
315 WOODLANDS ST 31,1.43147640608651,103.77584621921,730315,NIL,WOODLANDS STREET 31
419 WOODLANDS ST 41,1.42851420473475,103.774572425077,730419,NIL,WOODLANDS STREET 41
341 WOODLANDS AVE 1,1.43153107150651,103.781120376845,730341,NIL,WOODLANDS AVENUE 1
660 JLN TENAGA,1.33439330245996,103.906741799858,410660,EUNOS DAMAI VILLE,JALAN TENAGA
262 BISHAN ST 22,1.3592501119015,103.842623959859,570262,NIL,BISHAN STREET 22
265 BISHAN ST 24,1.35831237987584,103.842088235009,570265,NIL,BISHAN STREET 24
202 BISHAN ST 23,1.35509604100923,103.847244212734,570202,NIL,BISHAN STREET 23
209 PETIR RD,1.37416176660147,103.775840374119,670209,NIL,PETIR ROAD
279 CHOA CHU KANG AVE 3,1.38069462181096,103.743434411582,680279,NIL,CHOA CHU KANG AVENUE 3
403 CHOA CHU KANG AVE 3,1.37949409265012,103.73888752547,680403,NIL,CHOA CHU KANG AVENUE 3
404 CHOA CHU KANG AVE 3,1.38012964850802,103.738888788773,680404,NIL,CHOA CHU KANG AVENUE 3
421 CHOA CHU KANG AVE 4,1.38180404057197,103.741000407641,NIL,NIL,CHOA CHU KANG AVENUE 4
525 CHOA CHU KANG ST 51,1.39150689178146,103.741538653261,680525,NIL,CHOA CHU KANG STREET 51
804 HOUGANG CTRL,1.37115128124187,103.89447367673,530804,NIL,HOUGANG CENTRAL
546 HOUGANG ST 51,1.37891942064788,103.891778631618,530546,NIL,HOUGANG STREET 51
222 PASIR RIS ST 21,1.37069478705346,103.961797016209,510222,NIL,PASIR RIS STREET 21
515 SERANGOON NTH AVE 4,1.37105729858031,103.873688060002,550515,NIL,SERANGOON NORTH AVENUE 4
479 TAMPINES ST 44,1.3614335628875,103.953567371094,520479,NIL,TAMPINES STREET 44
737 TAMPINES ST 72,1.35894130604965,103.934006650369,520737,TAMPINES GREEN VALE,TAMPINES STREET 72
317 WOODLANDS ST 31,1.43189593455214,103.776268265174,730317,NIL,WOODLANDS STREET 31
637A YISHUN ST 61,1.42046029748243,103.839286162674,761637,NIL,YISHUN STREET 61
221 ANG MO KIO AVE 1,1.36637938294119,103.839482297653,560221,NIL,ANG MO KIO AVENUE 1
609 ANG MO KIO AVE 4,1.37926033335479,103.8380302612,560609,YIO CHU KANG GREEN,ANG MO KIO AVENUE 4
176 ANG MO KIO AVE 4,1.3758482258358,103.83615719919,560176,KEBUN BARU LINK 1,ANG MO KIO AVENUE 4
264 BISHAN ST 24,1.35865897891792,103.842049817206,570264,NIL,BISHAN STREET 24
286 BISHAN ST 24,1.3584375788776,103.843886325616,570286,NIL,BISHAN STREET 24
260 BISHAN ST 22,1.35961376765045,103.842187438495,570260,NIL,BISHAN STREET 22
258 BISHAN ST 22,1.35981398873195,103.842690688554,570258,NIL,BISHAN STREET 22
122 BT MERAH LANE 1,1.2864588189976,103.804200246716,150122,NIL,BUKIT MERAH LANE 1
136 TECK WHYE LANE,1.3799061370713,103.751696104326,680136,NIL,TECK WHYE LANE
544 HOUGANG AVE 8,1.37844987447131,103.891897726177,530544,NIL,HOUGANG AVENUE 8
832 HOUGANG CTRL,1.37063420184209,103.88979902893,530832,NIL,HOUGANG CENTRAL
484 PASIR RIS DR 4,1.3736034575533,103.960557824017,510484,NIL,PASIR RIS DRIVE 4
50 STIRLING RD,1.29714090600198,103.803791249661,141050,NIL,STIRLING ROAD
514 SERANGOON NTH AVE 4,1.37089010645534,103.874391232178,550514,NIL,SERANGOON NORTH AVENUE 4
539 SERANGOON NTH AVE 4,1.37496192242403,103.872188582292,550539,NIL,SERANGOON NORTH AVENUE 4
525 SERANGOON NTH AVE 4,1.37214320446568,103.87273701463,550525,NIL,SERANGOON NORTH AVENUE 4
480 TAMPINES ST 44,1.36189869546209,103.953613062449,520480,NIL,TAMPINES STREET 44
1 UPP ALJUNIED LANE,1.33429242274696,103.878791059137,360001,DBS UPPER ALJUNIED ROAD,UPPER ALJUNIED LANE
927 YISHUN CTRL 1,1.42767464529376,103.837731455467,760927,NIL,YISHUN CENTRAL 1
102 ANG MO KIO AVE 3,1.37065009769471,103.839410339836,560102,KEBUN BARU HEIGHTS,ANG MO KIO AVENUE 3
266 BISHAN ST 24,1.35793002051239,103.842088092204,570266,NIL,BISHAN STREET 24
281 BISHAN ST 24,1.35727709271493,103.844629114303,570281,NIL,BISHAN STREET 24
285 BISHAN ST 22,1.35884086169807,103.843854009321,570285,NIL,BISHAN STREET 22
287 BISHAN ST 24,1.35773053802359,103.843785453611,570287,NIL,BISHAN STREET 24
221 CHOA CHU KANG CTRL,1.38222959408828,103.745057027229,680221,NIL,CHOA CHU KANG CENTRAL
554 HOUGANG ST 51,1.37874330566416,103.889681354986,530554,NIL,HOUGANG STREET 51
545 HOUGANG AVE 8,1.37813319672082,103.891730759483,530545,NIL,HOUGANG AVENUE 8
549 PASIR RIS ST 51,1.36786628480992,103.953507129107,510549,NIL,PASIR RIS STREET 51
52 STIRLING RD,1.29654548545439,103.80349863067,140052,NIL,STIRLING ROAD
528 SERANGOON NTH AVE 4,1.371418523926,103.872179843498,550528,NIL,SERANGOON NORTH AVENUE 4
302 WOODLANDS ST 31,1.43151114760042,103.774428425787,730302,NIL,WOODLANDS STREET 31
303 WOODLANDS ST 31,1.43079961583478,103.774011078412,730303,NIL,WOODLANDS STREET 31
428 CHOA CHU KANG AVE 4,1.38123953345099,103.739992955985,680428,NIL,CHOA CHU KANG AVENUE 4
806 HOUGANG CTRL,1.37107840264494,103.894100080287,530806,NIL,HOUGANG CENTRAL
359 HOUGANG AVE 5,1.36913888821257,103.895264426108,530359,NIL,HOUGANG AVENUE 5
509 TAMPINES CTRL 1,1.35523143435852,103.945480789219,520509,TAMPINES HEART,TAMPINES CENTRAL 1
306 WOODLANDS ST 31,1.42992991993554,103.774636554651,730306,NIL,WOODLANDS STREET 31
926 YISHUN CTRL 1,1.42788917718813,103.837914571413,760926,DBS YISHUN CENTRAL BRANCH,YISHUN CENTRAL 1
935 YISHUN CTRL 1,1.42518005921711,103.836596318713,760935,NIL,YISHUN CENTRAL 1
27 CHAI CHEE RD,1.32413363919193,103.923499790995,460027,ANSAR GARDEN,CHAI CHEE ROAD
26 CHAI CHEE RD,1.32331161222379,103.923620464562,460026,ANSAR GARDEN,CHAI CHEE ROAD
278 BISHAN ST 24,1.3574258202027,103.843541231528,570278,NIL,BISHAN STREET 24
238 CHOA CHU KANG CTRL,1.37914625858488,103.74820998984,680238,NIL,CHOA CHU KANG CENTRAL
278 CHOA CHU KANG AVE 3,1.38009306194055,103.743465436354,680278,NIL,CHOA CHU KANG AVENUE 3
415 CHOA CHU KANG AVE 4,1.38274610888732,103.742446143166,680415,NIL,CHOA CHU KANG AVENUE 4
292 CHOA CHU KANG AVE 3,1.37815633473393,103.739808638278,680292,NIL,CHOA CHU KANG AVENUE 3
543 HOUGANG AVE 8,1.37785956993058,103.892020656191,530543,NIL,HOUGANG AVENUE 8
464 UPP SERANGOON RD,1.37249606725852,103.896129636264,530464,NIL,UPPER SERANGOON ROAD
465 UPP SERANGOON RD,1.37190788342411,103.897012927498,530465,NIL,UPPER SERANGOON ROAD
467 HOUGANG AVE 8,1.37307287188357,103.89685749928,530467,NIL,HOUGANG AVENUE 8
360 HOUGANG AVE 5,1.36942715572488,103.895551675617,530360,NIL,HOUGANG AVENUE 5
363 HOUGANG AVE 5,1.36990038425157,103.896393480429,530363,NIL,HOUGANG AVENUE 5
566 HOUGANG ST 51,1.38127240877127,103.888435143938,530566,NIL,HOUGANG STREET 51
928 YISHUN CTRL 1,1.4272080784162,103.837377109933,760928,NIL,YISHUN CENTRAL 1
234 ANG MO KIO AVE 3,1.36718287740141,103.836639986274,560234,KEBUN BARU PALM VIEW,ANG MO KIO AVENUE 3
130 CHOA CHU KANG AVE 1,1.3812909121038,103.750296649613,680130,NIL,CHOA CHU KANG AVENUE 1
134 TECK WHYE LANE,1.38026609488201,103.750956814968,680134,NIL,TECK WHYE LANE
537 SERANGOON NTH AVE 4,1.37386057751621,103.873017935039,550537,NIL,SERANGOON NORTH AVENUE 4
344 WOODLANDS ST 32,1.43207266699216,103.780455054811,730344,NIL,WOODLANDS STREET 32
301 WOODLANDS ST 31,1.4315052703273,103.773515659097,730301,NIL,WOODLANDS STREET 31
822 YISHUN ST 81,1.4138246053137,103.834000236186,760822,NIL,YISHUN STREET 81
932 YISHUN CTRL 1,1.42636217632588,103.837150418219,760932,NIL,YISHUN CENTRAL 1
225 CHOA CHU KANG CTRL,1.38109065348717,103.744889593727,680225,NIL,CHOA CHU KANG CENTRAL
417 CHOA CHU KANG AVE 4,1.38296498350584,103.741578052416,680417,NIL,CHOA CHU KANG AVENUE 4
463 HOUGANG AVE 10,1.37235645075277,103.894968078036,530463,NIL,HOUGANG AVENUE 10
105 JURONG EAST ST 13,1.33738746819329,103.738527627347,600105,JURONG EAST VILLE,JURONG EAST STREET 13
542 SERANGOON NTH AVE 4,1.3738388833849,103.872139505564,550542,DBS SERANGOON NORTH AVENUE 3,SERANGOON NORTH AVENUE 4
319 WOODLANDS ST 31,1.43150888069834,103.777400269235,730319,NIL,WOODLANDS STREET 31
931 YISHUN CTRL 1,1.4266096333815,103.837336412761,760931,NIL,YISHUN CENTRAL 1
462 HOUGANG AVE 10,1.37222557449695,103.894640407148,530462,NIL,HOUGANG AVENUE 10
737 JURONG WEST ST 75,1.34674600665671,103.701159880168,640737,NIL,JURONG WEST STREET 75
544 PASIR RIS ST 51,1.36898105704567,103.952193730257,510544,NIL,PASIR RIS STREET 51
548 PASIR RIS ST 51,1.36843045769712,103.953619551697,510548,NIL,PASIR RIS STREET 51
430 CHOA CHU KANG AVE 4,1.38391802750636,103.741090395244,680430,NIL,CHOA CHU KANG AVENUE 4
353 CHOA CHU KANG CTRL,1.38213707062575,103.743397513845,680353,NIL,CHOA CHU KANG CENTRAL
354 CHOA CHU KANG CTRL,1.38264543801157,103.743561079684,680354,NIL,CHOA CHU KANG CENTRAL
259 JURONG EAST ST 24,1.34417454623856,103.739875551045,600259,NIL,JURONG EAST STREET 24
517 PASIR RIS ST 52,1.37468101222365,103.943850333671,510517,ELIAS PARKS ESTATE,PASIR RIS STREET 52
541 PASIR RIS ST 51,1.36925576259896,103.951137284709,510541,NIL,PASIR RIS STREET 51
543 PASIR RIS ST 51,1.36905402932201,103.951496529311,510543,NIL,PASIR RIS STREET 51
536 PASIR RIS DR 1,1.37063213596703,103.949825462372,510536,NIL,PASIR RIS DRIVE 1
24 TIONG BAHRU RD,1.28572654548652,103.831270493129,164024,NIL,TIONG BAHRU ROAD
438 CHOA CHU KANG AVE 4,1.38427313008787,103.739864729553,680438,NIL,CHOA CHU KANG AVENUE 4
441 CHOA CHU KANG AVE 4,1.38292240385745,103.739807246356,680441,NIL,CHOA CHU KANG AVENUE 4
431 CHOA CHU KANG AVE 4,1.38403775540864,103.741773099201,680431,NIL,CHOA CHU KANG AVENUE 4
352 CHOA CHU KANG CTRL,1.38284472448446,103.743157330273,680352,NIL,CHOA CHU KANG CENTRAL
355 CHOA CHU KANG CTRL,1.38312422256392,103.743774848821,680355,NIL,CHOA CHU KANG CENTRAL
132 CHOA CHU KANG AVE 1,1.38106199176972,103.750795989119,680132,NIL,CHOA CHU KANG AVENUE 1
433 CHOA CHU KANG AVE 4,1.38493078338858,103.741771823351,680433,NIL,CHOA CHU KANG AVENUE 4
314 HOUGANG AVE 5,1.36476465177918,103.894218784179,530314,NIL,HOUGANG AVENUE 5
460 HOUGANG AVE 10,1.3732611475703,103.894631713049,530460,NIL,HOUGANG AVENUE 10
556 PASIR RIS ST 51,1.36756585418319,103.951902855432,510556,NIL,PASIR RIS STREET 51
559 PASIR RIS ST 51,1.36646097090434,103.951698693315,510559,NIL,PASIR RIS STREET 51
456 PASIR RIS DR 4,1.37194914784758,103.958840386608,510456,NIL,PASIR RIS DRIVE 4
538 PASIR RIS ST 51,1.36958955845832,103.950289388629,510538,NIL,PASIR RIS STREET 51
164 BT MERAH CTRL,1.28340675598635,103.816756914621,150164,NIL,BUKIT MERAH CENTRAL
239 CHOA CHU KANG CTRL,1.37944877151316,103.747548438263,680239,NIL,CHOA CHU KANG CENTRAL
305 CHOA CHU KANG AVE 4,1.38432785634159,103.742917135674,680305,NIL,CHOA CHU KANG AVENUE 4
419 CHOA CHU KANG AVE 4,1.38192576906172,103.74156049873,680419,NIL,CHOA CHU KANG AVENUE 4
420 CHOA CHU KANG AVE 4,1.38147127512783,103.741375947485,680420,NIL,CHOA CHU KANG AVENUE 4
436 CHOA CHU KANG AVE 4,1.3845738801474,103.740368750567,680436,NIL,CHOA CHU KANG AVENUE 4
351 CHOA CHU KANG CTRL,1.38350488400214,103.743079424598,680351,NIL,CHOA CHU KANG CENTRAL
561 HOUGANG ST 51,1.3803800176308,103.889187745903,530561,NIL,HOUGANG STREET 51
551 PASIR RIS ST 51,1.36736981596041,103.953118181493,510551,NIL,PASIR RIS STREET 51
214 PASIR RIS ST 21,1.36771508142416,103.961300162015,510214,NIL,PASIR RIS STREET 21
465 PASIR RIS ST 41,1.37340933790495,103.958559916253,510465,NIL,PASIR RIS STREET 41
464 PASIR RIS ST 41,1.37267707714054,103.958359235852,510464,NIL,PASIR RIS STREET 41
545 PASIR RIS ST 51,1.36903491024162,103.95243622672,510545,NIL,PASIR RIS STREET 51
542 PASIR RIS ST 51,1.36926772155797,103.951377692791,510542,NIL,PASIR RIS STREET 51
804 CHAI CHEE RD,1.3242250727223,103.922021941751,460804,PING-AN GARDENS,CHAI CHEE ROAD
245 BT PANJANG RING RD,1.3805322477834,103.772141437385,670245,NIL,BUKIT PANJANG RING ROAD
306 CHOA CHU KANG AVE 4,1.384956724776,103.742877957261,680306,NIL,CHOA CHU KANG AVENUE 4
429 CHOA CHU KANG AVE 4,1.38274325486337,103.740135563152,680429,NIL,CHOA CHU KANG AVENUE 4
276 CHOA CHU KANG AVE 2,1.37956864583538,103.744327184637,680276,NIL,CHOA CHU KANG AVENUE 2
437 CHOA CHU KANG AVE 4,1.38410980069154,103.740645540511,680437,NIL,CHOA CHU KANG AVENUE 4
537 PASIR RIS ST 51,1.36974950862984,103.949793789445,510537,NIL,PASIR RIS STREET 51
533 PASIR RIS DR 1,1.37083215981604,103.950882689315,510533,NIL,PASIR RIS DRIVE 1
44 LOR 5 TOA PAYOH,1.33623149606503,103.854043122839,310044,EAST PAYOH SPRING,LORONG 5 TOA PAYOH
49 LOR 5 TOA PAYOH,1.33737120983889,103.853113423858,310049,EAST PAYOH PALM,LORONG 5 TOA PAYOH
532 PASIR RIS DR 1,1.37127721357216,103.950746618855,510532,NIL,PASIR RIS DRIVE 1
534 PASIR RIS DR 1,1.3703929350693,103.950854847206,510534,NIL,PASIR RIS DRIVE 1
235 TAMPINES ST 21,1.35549080919861,103.948259265817,521235,NIL,TAMPINES STREET 21
50 LOR 5 TOA PAYOH,1.33717650901104,103.852543133784,NIL,NIL,LORONG 5 TOA PAYOH
412 YISHUN RING RD,1.42574075059106,103.846968481236,NIL,NIL,YISHUN RING ROAD
644 BEDOK RESERVOIR RD,1.33069532832257,103.90562160069,410644,EUNOS TENAGA VILLE,BEDOK RESERVOIR ROAD
247 BISHAN ST 22,1.36108263852717,103.843138950412,570247,NIL,BISHAN STREET 22
320 BT BATOK ST 33,1.36120673062964,103.746929231219,650320,NIL,BUKIT BATOK STREET 33
308 CHOA CHU KANG AVE 4,1.38557729351054,103.742778536251,680308,NIL,CHOA CHU KANG AVENUE 4
558 PASIR RIS ST 51,1.3668025831206,103.951713028603,510558,NIL,PASIR RIS STREET 51
566 PASIR RIS ST 51,1.36911752292724,103.949716060672,510566,NIL,PASIR RIS STREET 51
539 PASIR RIS ST 51,1.36957398986157,103.950530360852,510539,NIL,PASIR RIS STREET 51
22 DOVER CRES,1.30706974299731,103.783584391777,130022,DOVER VILLE,DOVER CRESCENT
535A SERANGOON NTH AVE 4,1.3735653538544,103.874537236943,551535,NIL,SERANGOON NORTH AVENUE 4
496C TAMPINES ST 43,1.36215244534095,103.950373999808,526496,NIL,TAMPINES STREET 43
496D TAMPINES AVE 9,1.36149819401054,103.950121108747,520496,NIL,TAMPINES AVENUE 9
413 YISHUN RING RD,1.42494374420793,103.846494797546,760413,UOB YISHUN RING ROAD,YISHUN RING ROAD
9 BEDOK STH AVE 2,1.32320974180703,103.936904011861,460009,NIL,BEDOK SOUTH AVENUE 2
10E BEDOK STH AVE 2,1.3216200934601,103.937040959341,464010,NIL,BEDOK SOUTH AVENUE 2
633 BEDOK RESERVOIR RD,1.33038893767295,103.905220931674,410633,EUNOS TENAGA VILLE,BEDOK RESERVOIR ROAD
635 BEDOK RESERVOIR RD,1.33068372884462,103.904877008786,410635,EUNOS TENAGA VILLE,BEDOK RESERVOIR ROAD
22 TIONG BAHRU RD,1.28569948373915,103.83171175159,165022,NIL,TIONG BAHRU ROAD
250 CHOA CHU KANG AVE 2,1.37930897796883,103.745365161971,680250,NIL,CHOA CHU KANG AVENUE 2
346 CHOA CHU KANG LOOP,1.38358998692837,103.744901135483,680346,NIL,CHOA CHU KANG LOOP
343 CHOA CHU KANG LOOP,1.38341750127746,103.745686287938,680343,NIL,CHOA CHU KANG LOOP
245 PASIR RIS ST 21,1.37110012229173,103.96304680441,510245,NIL,PASIR RIS STREET 21
504 SERANGOON NTH AVE 4,1.37387843222693,103.876307853422,550504,NIL,SERANGOON NORTH AVENUE 4
419 YISHUN AVE 11,1.42378855512742,103.847302873542,760419,NIL,YISHUN AVENUE 11
649 JLN TENAGA,1.33237199569139,103.906117409993,410649,NIL,JALAN TENAGA
637 BEDOK RESERVOIR RD,1.33106690592689,103.903932625793,410637,EUNOS TENAGA VILLE,BEDOK RESERVOIR ROAD
405 BT BATOK WEST AVE 7,1.36576439078241,103.745399255467,650405,NIL,BUKIT BATOK WEST AVENUE 7
406 BT BATOK WEST AVE 7,1.36517826718432,103.745813150204,650406,NIL,BUKIT BATOK WEST AVENUE 7
502 SERANGOON NTH AVE 4,1.37448766567895,103.876464914567,550502,NIL,SERANGOON NORTH AVENUE 4
491A TAMPINES AVE 9,1.36256474399446,103.953782907479,520491,NIL,TAMPINES AVENUE 9
496F TAMPINES AVE 9,1.36040047266513,103.950034057413,522496,NIL,TAMPINES AVENUE 9
310 TAMPINES ST 32,1.3534632069362,103.957113086015,520310,NIL,TAMPINES STREET 32
99C LOR 2 TOA PAYOH,1.33901612961753,103.84744935603,312099,TOA PAYOH PALM SPRING,LORONG 2 TOA PAYOH
415 YISHUN AVE 11,1.42444263730394,103.845870092641,760415,NIL,YISHUN AVENUE 11
532 ANG MO KIO AVE 10,1.37381204877253,103.854590377124,560532,OCBC ANG MO KIO AVE 10 - 7 ELEVEN,ANG MO KIO AVENUE 10
403 BT BATOK WEST AVE 7,1.36514040189139,103.744865126672,650403,NIL,BUKIT BATOK WEST AVENUE 7
342 CHOA CHU KANG LOOP,1.38394155773497,103.746425614003,680342,NIL,CHOA CHU KANG LOOP
350 CHOA CHU KANG CTRL,1.38352784095572,103.74346921753,680350,NIL,CHOA CHU KANG CENTRAL
104 HOUGANG AVE 1,1.35478438666054,103.890318475929,530104,NIL,HOUGANG AVENUE 1
840 JURONG WEST ST 81,1.34419345446275,103.692091082179,640840,NIL,JURONG WEST STREET 81
843 JURONG WEST ST 81,1.34419039793866,103.69403693015,640843,NIL,JURONG WEST STREET 81
842 JURONG WEST ST 81,1.34447854576509,103.69347882991,640842,NIL,JURONG WEST STREET 81
569 PASIR RIS ST 51,1.36965312318782,103.949169331019,510569,NIL,PASIR RIS STREET 51
239 PASIR RIS ST 21,1.37319323483764,103.963384554912,510239,NIL,PASIR RIS STREET 21
243 PASIR RIS ST 21,1.37155210403562,103.962993228282,510243,NIL,PASIR RIS STREET 21
496G TAMPINES AVE 9,1.3608108179675,103.950582220408,523496,NIL,TAMPINES AVENUE 9
491D TAMPINES ST 45,1.36246520398535,103.954683087779,523491,NIL,TAMPINES STREET 45
306 TAMPINES ST 32,1.35292805453995,103.955867117196,520306,NIL,TAMPINES STREET 32
307 TAMPINES ST 32,1.35297507968606,103.956353598414,520307,NIL,TAMPINES STREET 32
493B TAMPINES AVE 9,1.36226589882023,103.95206009759,521493,NIL,TAMPINES AVENUE 9
43 LOR 5 TOA PAYOH,1.33598540713162,103.854241820253,310043,PCF TOA PAYOH EAST STUDENT CARE CENTRE,LORONG 5 TOA PAYOH
99B LOR 2 TOA PAYOH,1.33874496491842,103.84725279468,311099,TOA PAYOH PALM SPRING,LORONG 2 TOA PAYOH
101B LOR 2 TOA PAYOH,1.33959884500115,103.847605414427,311101,TOA PAYOH PALM SPRING,LORONG 2 TOA PAYOH
313 WOODLANDS ST 31,1.43080387256595,103.776172390442,730313,NIL,WOODLANDS STREET 31
314 WOODLANDS ST 31,1.43119072372737,103.776074114475,730314,NIL,WOODLANDS STREET 31
411 YISHUN RING RD,1.42574178895795,103.847404279075,760411,NIL,YISHUN RING ROAD
271 CHOA CHU KANG AVE 2,1.37869966040642,103.742532296308,680271,NIL,CHOA CHU KANG AVENUE 2
348 JURONG EAST AVE 1,1.34456643414115,103.731069572217,600348,YUHUA PLACE,JURONG EAST AVENUE 1
512 PASIR RIS ST 52,1.37549049477777,103.943891547201,510512,ELIAS PARKS ESTATE,PASIR RIS STREET 52
237 PASIR RIS ST 21,1.37407916915993,103.962867929916,510237,NIL,PASIR RIS STREET 21
242 PASIR RIS ST 21,1.37157810599867,103.962507576752,510242,NIL,PASIR RIS STREET 21
503 SERANGOON NTH AVE 4,1.37400147807724,103.876535806284,550503,NIL,SERANGOON NORTH AVENUE 4
493D TAMPINES ST 43,1.36238061333949,103.951492191718,523493,NIL,TAMPINES STREET 43
493A TAMPINES AVE 9,1.36255883062393,103.952463123082,520493,NIL,TAMPINES AVENUE 9
